YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,PRECTOTCORR,RH2M,QV2M,PS,WS2M,WS10M,WD2M,WD10M
2023,3,13,19,0,0,0,0,0,0,0,0,-2.3,-3.64,-2.97,0.02,95,4.82,62.4,1.45,2.760298211,220.63,220.12
2023,3,20,19,0,0,0,0,0,0,0,0,-4.3,-4.8,-4.55,0.6,100,4.46,61.77,1.35,2.569932817,217,215.67
2023,4,26,20,0,0,0,0,0,0,0,0,-1.18,-2.92,-2.05,0.02,91.06,5.07,62.4,1.47,2.79837129,215.89,216.16
2023,5,1,1,0,0,0,0,0,0,0,0,-2.07,-2.74,-2.41,0.04,98.88,5.13,62.18,1.43,2.722225132,203.77,201.68
2023,5,5,20,0,0,0,0,0,0,0,0,-0.23,-1.06,-0.64,0,97.44,5.86,62.24,1.45,2.760298211,217.55,218.21
2023,5,25,6,0.46,0.53,1.11,54.12,61.88,7.06,0.05,0.25,1.55,0.19,0.87,0.01,93.62,6.41,62.36,1.59,3.026809763,244.06,243.73
2023,4,4,0,0,0,0,0,0,0,0,0,-4.86,-4.34,-4.6,0.06,100,4.64,62.1,1.23,2.341494345,210.47,210.47
2023,4,10,7,1.03,1.13,1.67,115.38,128.88,13.95,0.13,0.65,-2.5,-10.91,-6.7,0,51.81,2.56,62.45,1.57,2.988736684,21.96,23.05
2023,5,13,5,0.04,0.03,0.12,3.4,3.4,0.47,0,0,-1.27,-11.28,-6.27,0,46,2.5,62.51,1.19,2.265348187,33.79,33.88
2023,5,20,20,0,0,0,0,0,0,0,0,0.7,-0.7,0,0.01,92.06,5.92,62.45,1.45,2.760298211,216.87,216.91
2023,5,29,19,0,0,0,0,0,0,0,0,4.33,3.28,3.8,0,94.81,7.87,62.75,1.39,2.646078975,214.94,214.68
2023,3,17,8,0.83,1.1,2.25,93.7,116.73,11.23,0.16,0.75,-0.73,-9.49,-5.11,0,51.38,2.93,62.38,1.64,3.121992459,242.46,241.82
2023,3,20,9,0.95,1.85,3.19,119.62,209.85,15.96,0.34,1.73,0.41,-5.1,-2.35,0.04,68.75,4.33,61.93,1.65,3.141028999,171.03,170.98
2023,3,10,4,0,0,0,0,0,0,0,0,-6.93,-11.82,-9.38,0,68.62,2.32,62.32,1.12,2.132092411,40.47,40.67
2023,4,5,0,0,0,0,0,0,0,0,0,-5.23,-5.44,-5.34,0.01,100,4.21,62.17,1.39,2.646078975,213.78,213.44
2023,4,13,19,0,0,0,0,0,0,0,0,0.21,-3.49,-1.64,0,76.31,4.7,62.68,1.49,2.836444369,199.29,197.65
2023,3,21,0,0,0,0,0,0,0,0,0,-5.79,-5.56,-5.68,0.26,100,4.21,61.82,1.26,2.398603963,220.99,221.14
2023,5,13,6,0.5,0.51,1.04,54.4,56.55,6.59,0.03,0.15,0.68,-10.74,-5.03,0,42.88,2.75,62.54,1.29,2.455713581,36.38,35.96
2023,4,14,18,0.05,0.04,0.18,4.42,4.92,0.59,0,0,2.75,-2.52,0.12,0,68.88,5.13,62.65,1.32,2.512823199,225.24,225.16
2023,4,27,21,0,0,0,0,0,0,0,0,-1.94,-3.48,-2.71,0,92.62,4.82,62.48,1.45,2.760298211,213.09,213.44
2023,3,29,5,0,0,0,0,0,0,0,0,-9.51,-13.01,-11.26,0,78.38,2.14,62.17,0.96,1.827507781,28.24,31.2
2023,4,21,22,0,0,0,0,0,0,0,0,-2.56,-3.83,-3.2,0.09,96.19,4.76,62.25,1.58,3.007773223,198.79,193.7
2023,5,4,20,0,0,0,0,0,0,0,0,-0.68,-1.39,-1.04,0.01,100,5.8,62.38,1.41,2.684152054,199.04,196.04
2023,3,10,7,0.52,0.53,1.07,54.85,56.83,6.67,0.04,0.2,-3.17,-11.04,-7.11,0,54.06,2.5,62.44,1.37,2.608005896,54.04,53.04
2023,3,4,18,0,0,0,0,0,0,0,0,-3.12,-3.96,-3.54,0.01,98.44,4.64,62.66,1.43,2.722225132,206,206.15
2023,5,25,0,0,0,0,0,0,0,0,0,1.58,1.76,1.67,0.01,100,7.14,62.45,1.25,2.379567423,203.2,202.92
2023,3,16,5,0,0,0,0,0,0,0,0,-8.12,-9.82,-8.97,0,93.31,2.87,62.14,0.98,1.86558086,32.68,33.69
2023,3,3,6,0.03,0.02,0.06,1.65,1.83,0.23,0,0,-6.79,-11.25,-9.02,0,72.06,2.44,62.54,1.15,2.18920203,21.51,22.15
2023,4,19,22,0,0,0,0,0,0,0,0,1.14,-0.84,0.15,0,88.19,5.86,62.43,1.38,2.627042435,203.96,203.63
2023,4,23,20,0,0,0,0,0,0,0,0,-2.18,-4.54,-3.36,0.37,90.38,4.64,62.33,1.3,2.47475012,253.96,250.68
2023,4,2,22,0,0,0,0,0,0,0,0,-5.52,-5.06,-5.29,0.06,100,4.39,61.86,1.2,2.284384726,221.05,221.01
2023,5,1,4,0,0,0,0,0,0,0,0,-2.85,-3.01,-2.92,0.01,100,5,62.18,1.13,2.151128951,203.56,203.17
2023,4,16,20,0,0,0,0,0,0,0,0,0.73,-1.56,-0.42,0,85.62,5.49,62.54,1.37,2.608005896,207.44,206.46
2023,4,24,23,0,0,0,0,0,0,0,0,-3.83,-4.89,-4.36,0.02,99.31,4.39,62.46,1.36,2.588969357,216.15,215.54
2023,4,25,19,0,0,0,0,0,0,0,0,-1.6,-3.38,-2.49,0.03,91.38,4.88,62.37,1.31,2.49378666,231.55,231.41
2023,5,13,4,0,0,0,0,0,0,0,0,-0.95,-9.65,-5.3,0,51.94,2.93,62.49,1.13,2.151128951,29.4,29.66
2023,5,27,7,0.9,1.29,2.13,109.38,148.23,14.5,0.25,1.23,2.87,-5.3,-1.21,0,55.19,4.15,62.25,1.55,2.950663605,223.36,223.65
2023,3,18,20,0,0,0,0,0,0,0,0,-4.56,-4.95,-4.76,0.16,100,4.39,62.27,1.43,2.722225132,204.47,202.92
2023,4,4,1,0,0,0,0,0,0,0,0,-4.99,-4.35,-4.67,0.05,100,4.64,62.07,1.12,2.132092411,213.36,213.56
2023,3,23,8,1.56,1.77,2.37,185.23,210.2,24.13,0.38,1.9,-0.24,-10.2,-5.22,0,46.5,2.81,61.91,1.5,2.855480908,270,269.04
2023,4,2,23,0,0,0,0,0,0,0,0,-5.64,-5.06,-5.35,0.05,100,4.39,61.85,1.13,2.151128951,224.16,224.15
2023,4,7,7,1.04,1.13,1.62,117.33,129.08,14.09,0.13,0.67,-3.35,-11.19,-7.27,0,55.06,2.56,62.57,1.4,2.665115514,44.77,45.17
2023,4,15,20,0,0,0,0,0,0,0,0,1.93,-2.19,-0.13,0,75.31,5.25,62.81,1.43,2.722225132,209.36,208.61
2023,5,13,22,0,0,0,0,0,0,0,0,1.97,0.9,1.44,0,94.19,6.59,62.61,1.3,2.47475012,225.97,225.34
2023,3,26,21,0,0,0,0,0,0,0,0,-4.95,-5.88,-5.41,0,100,4.09,62.24,1.31,2.49378666,205.04,205.27
2023,3,30,19,0,0,0,0,0,0,0,0,-3.34,-5.88,-4.61,0.02,85.25,3.97,62.2,1.36,2.588969357,220.35,220.21
2023,4,3,23,0,0,0,0,0,0,0,0,-4.67,-4.27,-4.48,0.08,100,4.64,62.12,1.15,2.18920203,203.96,204.4
2023,5,7,23,0,0,0,0,0,0,0,0,0.06,-0.6,-0.27,0,97.31,5.98,62.3,1.34,2.550896278,213.14,213.08
2023,5,16,1,0,0,0,0,0,0,0,0,-0.1,-0.57,-0.34,0.22,99.25,6.04,62.23,1.39,2.646078975,235.33,235.64
2023,4,3,0,0,0,0,0,0,0,0,0,-5.66,-5.01,-5.33,0.04,100,4.39,61.82,1.1,2.094019333,231.34,231.19
2023,4,17,19,0,0,0,0,0,0,0,0,2.06,-2.2,-0.07,0,73.69,5.19,62.71,1.31,2.49378666,217.01,217.6
2023,5,16,7,0.9,1.32,2.09,106.12,154.4,13.95,0.21,1.02,2.89,-3.9,-0.51,0,62.56,4.7,62.27,1.51,2.874517447,305.74,305.65
2023,5,22,19,0,0,0,0,0,0,0,0,4.65,2.87,3.76,0.04,91.12,7.75,62.67,1.33,2.531859738,236.5,236.58
2023,5,24,7,0.91,1.15,2.12,110.3,135.7,13.57,0.23,1.1,5.35,-0.55,2.4,0,67.5,6.04,62.52,1.53,2.912590526,270.58,270.73
2023,3,3,7,0.5,0.55,0.93,55.92,62.38,6.35,0.03,0.15,-4.48,-10.29,-7.38,0,65.25,2.75,62.59,1.18,2.246311648,25.55,25.25
2023,3,31,8,1.17,1.51,2.52,134.33,166.08,16.82,0.3,1.5,0.69,-10.04,-4.67,0.04,43.88,2.81,62.27,1.53,2.912590526,242.91,243.11
2023,4,13,7,1.09,1.12,1.72,122.65,128.67,14.77,0.15,0.75,-0.14,-8.14,-4.14,0,54.19,3.23,62.59,1.42,2.703188593,19.23,21.07
2023,3,28,8,1.67,1.71,2.46,184.6,191.38,22.92,0.34,1.7,-1.05,-13.31,-7.18,0,37.5,2.08,62.14,1.53,2.912590526,258.8,258.64
2023,5,28,7,0.96,1.28,2.13,113.12,144.67,14.73,0.26,1.3,3.48,-4.44,-0.48,0,57.12,4.46,62.39,1.48,2.817407829,256.91,256.56
2023,5,6,22,0,0,0,0,0,0,0,0,0.01,-0.95,-0.48,0,94.94,5.8,62.29,1.33,2.531859738,205.36,205.35
2023,5,18,20,0,0,0,0,0,0,0,0,2.82,2.55,2.69,0.11,100,7.57,62.46,1.2,2.284384726,247.09,247.19
2023,3,2,7,0.45,0.51,0.91,50.1,57.58,5.95,0.03,0.15,-6.21,-12.74,-9.48,0,61.19,2.2,62.56,1.22,2.322457805,30.02,29.68
2023,3,3,5,0,0,0,0,0,0,0,0,-6.6,-10.78,-8.7,0,73.94,2.56,62.51,1.11,2.113055872,17.16,17.41
2023,5,22,3,0,0,0,0,0,0,0,0,-0.62,-2.79,-1.7,0,86.38,5,62.48,1.07,2.036909714,12.21,12.04
2023,3,5,8,1.32,1.45,2.02,152.67,169,18.78,0.28,1.38,-0.93,-12.24,-6.59,0,41.44,2.32,62.73,1.47,2.79837129,257.14,256.87
2023,4,3,22,0,0,0,0,0,0,0,0,-4.27,-4.06,-4.17,0.08,100,4.7,62.14,1.14,2.17016549,200.92,201.29
2023,4,24,6,0.12,0.32,0.85,14.08,34.1,1.84,0.01,0.02,-4.6,-7.3,-5.95,0,85.69,3.54,62.3,1.18,2.246311648,35.8,34.17
2023,5,2,7,0.36,0.99,1.98,46.02,109.88,6.48,0.09,0.42,-0.63,-7.05,-3.85,0,61.94,3.6,62.27,1.48,2.817407829,199.39,199.15
2023,5,30,7,1.55,1.57,2.13,185.95,190.85,23.16,0.38,1.88,6.58,-6.63,-0.02,0,39.62,3.85,62.81,1.48,2.817407829,221.36,221.47
2023,4,26,6,0.38,0.39,0.89,41.83,42.23,5.28,0.02,0.1,-3.88,-6.39,-5.13,0,86.31,3.85,62.32,1.12,2.132092411,34.24,34.25
2023,5,26,21,0,0,0,0,0,0,0,0,0.01,-0.35,-0.17,0.14,100,6.1,62.48,1.24,2.360530884,197.63,196.53
2023,5,4,6,0.1,0.29,0.95,11.35,31.8,1.55,0.01,0.05,-1.33,-2.54,-1.94,0.06,95.69,5.25,62.33,1.35,2.569932817,199.59,199.08
2023,5,30,19,0,0,0,0,0,0,0,0,4.4,2,3.19,0,85.56,7.14,62.78,1.2,2.284384726,211.09,210.88
2023,5,31,19,0,0,0,0,0,0,0,0,4.61,2.05,3.33,0,85.25,7.2,62.68,1.2,2.284384726,219.18,218.9
2023,3,2,18,0,0,0,0,0,0,0,0,-3.76,-5.91,-4.83,0,89.5,3.97,62.53,1.25,2.379567423,236.71,236.24
2023,3,9,18,0,0,0,0,0,0,0,0,-4.02,-6.77,-5.4,0,84.94,3.72,62.44,1.33,2.531859738,212.01,211.79
2023,3,19,22,0,0,0,0,0,0,0,0,-3.7,-3.92,-3.81,0.07,100,4.7,62.02,1.1,2.094019333,195.61,194.1
2023,3,21,20,0,0,0,0,0,0,0,0,-6.73,-6.33,-6.52,0.11,100,4.03,61.94,1.18,2.246311648,203.35,202.46
2023,3,21,22,0,0,0,0,0,0,0,0,-7.47,-6.99,-7.23,0.04,100,3.78,61.97,1.21,2.303421266,215.02,215.03
2023,3,30,7,0.78,0.78,1.47,82.35,84.5,9.8,0.08,0.38,-3.66,-11.51,-7.59,0,53.88,2.44,62.21,1.37,2.608005896,7.21,9.46
2023,5,5,5,0.02,0.02,0.08,1.6,1.73,0.22,0,0,-5.85,-11.04,-8.45,0,67.75,2.56,62.16,1.03,1.960763557,29.69,30.66
2023,5,7,5,0.03,0.03,0.09,2.62,2.88,0.37,0,0,-2.87,-4.36,-3.61,0,94,4.52,62.2,1.32,2.512823199,196.5,193.85
2023,5,18,0,0,0,0,0,0,0,0,0,1.25,0.83,1.04,0.07,99.88,6.65,62.58,1.24,2.360530884,236.81,236.66
2023,3,2,6,0.03,0.02,0.05,1.3,1.6,0.19,0,0,-8.5,-12.96,-10.74,0,72.44,2.14,62.52,1.01,1.922690478,28.15,29.9
2023,3,10,3,0,0,0,0,0,0,0,0,-6.68,-11.57,-9.13,0,68.75,2.38,62.33,1.03,1.960763557,41.31,41.19
2023,4,3,1,0,0,0,0,0,0,0,0,-5.65,-4.9,-5.27,0.03,100,4.46,61.79,1.03,1.960763557,237.76,237.67
2023,4,18,21,0,0,0,0,0,0,0,0,1.33,-0.81,0.26,0,86.94,5.8,62.79,1.29,2.455713581,209.66,209.68
2023,4,23,7,1.01,1.2,1.87,113.7,136.73,14.17,0.17,0.85,-2.17,-5.98,-4.07,0,78.25,4.03,62.19,1.4,2.665115514,237.99,237.31
2023,3,4,7,0.46,0.57,0.95,51.95,66,6.03,0.03,0.15,-4.48,-9.51,-6.99,0,69.88,2.93,62.69,1.2,2.284384726,27.06,27.49
2023,3,21,23,0,0,0,0,0,0,0,0,-7.69,-7.27,-7.48,0.02,100,3.72,61.95,1.19,2.265348187,215.36,215.27
2023,3,12,7,0.48,0.48,1.11,51.08,52.12,6.41,0.04,0.2,-1.56,-8.49,-5.02,0,59.62,3.17,62.52,1.25,2.379567423,40.68,40.21
2023,3,21,21,0,0,0,0,0,0,0,0,-7.17,-6.69,-6.92,0.07,100,3.91,61.97,1.19,2.265348187,210.45,210.29
2023,5,3,0,0,0,0,0,0,0,0,0,-2.28,-3.36,-2.82,0,95.88,4.82,62.4,1.28,2.436677042,218.55,218.38
2023,3,2,23,0,0,0,0,0,0,0,0,-6.15,-7.6,-6.88,0,94.69,3.42,62.6,0.99,1.884617399,16.01,17.1
2023,4,10,4,0,0,0,0,0,0,0,0,-7.04,-10.58,-8.81,0,78.56,2.62,62.34,0.96,1.827507781,32.65,34.13
2023,4,26,21,0,0,0,0,0,0,0,0,-1.41,-3.06,-2.24,0.01,91.69,5,62.43,1.3,2.47475012,211.97,212.01
2023,5,6,23,0,0,0,0,0,0,0,0,-0.38,-1.23,-0.8,0,96.06,5.68,62.28,1.25,2.379567423,196.73,196.02
2023,4,10,19,0,0,0,0,0,0,0,0,-1.39,-5.51,-3.45,0,74.31,4.03,62.55,1.29,2.455713581,230.15,230.43
2023,5,11,7,1.3,1.44,2.06,147.58,164.62,18.27,0.26,1.3,-0.56,-14.23,-7.4,0,32.38,1.89,62.5,1.38,2.627042435,155.32,153.43
2023,3,2,9,1.93,2.19,2.85,226.83,258.5,29.99,0.66,3.27,0.15,-13.56,-6.71,0,33.75,2.08,62.64,1.36,2.588969357,258.37,256.87
2023,3,3,0,0,0,0,0,0,0,0,0,-6.06,-8.24,-7.16,0,88.75,3.23,62.58,1.01,1.922690478,18.43,19.28
2023,3,3,4,0,0,0,0,0,0,0,0,-6.33,-10.32,-8.33,0,75.25,2.69,62.49,1.06,2.017873175,14.04,14.23
2023,3,16,21,0,0,0,0,0,0,0,0,-5.14,-5.77,-5.45,0.01,100,4.03,62.47,1.19,2.265348187,208.76,208.35
2023,3,24,21,0,0,0,0,0,0,0,0,-4.93,-4.6,-4.77,0.03,100,4.52,62.33,1.07,2.036909714,221.74,221.41
2023,4,29,7,0.77,1.09,1.94,91.65,122.33,11.79,0.14,0.67,0.45,-2.72,-1.13,0,81,5.13,62.39,1.36,2.588969357,197.39,197.34
2023,4,30,7,0.46,0.96,1.96,56.95,106.48,7.45,0.09,0.45,0.7,-4.94,-2.12,0.01,66.69,4.27,62.33,1.36,2.588969357,198.75,198.1
2023,3,29,4,0,0,0,0,0,0,0,0,-9.16,-12.27,-10.72,0,81.5,2.26,62.16,0.78,1.484850072,29.89,32.95
2023,4,1,20,0,0,0,0,0,0,0,0,-5.89,-6.45,-6.17,0.08,100,3.97,61.98,1.16,2.208238569,215.4,216.07
2023,5,11,19,0,0,0,0,0,0,0,0,-0.35,-6.97,-3.66,0,60.38,3.6,62.45,1.25,2.379567423,201.27,200.3
2023,3,23,6,0.09,0.11,0.27,8.38,11.15,1.16,0.01,0.02,-7.38,-11.77,-9.58,0.02,72.88,2.38,61.77,1.01,1.922690478,19.42,21.5
2023,4,26,5,0,0,0,0,0,0,0,0,-5.76,-6.17,-5.96,0,100,3.91,62.29,0.93,1.770398163,28.73,29.71
2023,5,1,2,0,0,0,0,0,0,0,0,-2.28,-2.82,-2.56,0.02,100,5.07,62.15,1.13,2.151128951,204.08,202.35
2023,5,13,23,0,0,0,0,0,0,0,0,1.7,0.64,1.17,0,94.12,6.47,62.6,1.21,2.303421266,226.31,225.38
2023,5,16,2,0,0,0,0,0,0,0,0,-0.51,-1.11,-0.81,0.12,98.81,5.8,62.21,1.28,2.436677042,263,265.15
2023,3,3,1,0,0,0,0,0,0,0,0,-6.02,-8.83,-7.42,0,83.88,3.05,62.54,1.02,1.941727017,19.27,19.89
2023,3,3,22,0,0,0,0,0,0,0,0,-5.42,-6.91,-6.17,0,94.12,3.6,62.67,0.97,1.846544321,22.23,23.77
2023,3,21,1,0,0,0,0,0,0,0,0,-6.3,-5.92,-6.1,0.21,100,4.09,61.78,1.06,2.017873175,224.1,224.23
2023,5,1,3,0,0,0,0,0,0,0,0,-2.53,-2.84,-2.68,0.01,100,5.07,62.16,1.04,1.979800096,205.8,204.38
2023,5,16,6,0.41,0.5,1.06,47.55,55.98,6.12,0.03,0.17,-0.05,-3.8,-1.92,0,77.69,4.76,62.23,1.24,2.360530884,335.05,338.55
2023,5,16,20,0,0,0,0,0,0,0,0,1.21,0.28,0.74,0.1,95.38,6.35,62.41,1.19,2.265348187,239.23,239.31
2023,3,3,2,0,0,0,0,0,0,0,0,-6.05,-9.38,-7.71,0,79.94,2.93,62.51,1.03,1.960763557,18.16,18.61
2023,3,11,6,0.03,0.03,0.12,2.65,2.9,0.36,0,0,-7.18,-9.91,-8.54,0,84.25,2.81,62.36,0.89,1.694252005,72.68,71.91
2023,4,3,2,0,0,0,0,0,0,0,0,-5.85,-4.94,-5.4,0.01,100,4.46,61.75,0.96,1.827507781,245.52,245.87
2023,4,7,6,0.23,0.26,0.52,24.9,27.08,3,0.01,0.05,-6.97,-10.12,-8.55,0,83.25,2.81,62.51,0.82,1.56099623,46.15,45.77
2023,4,9,20,0,0,0,0,0,0,0,0,-3.03,-6.17,-4.6,0,81.62,3.85,62.62,1.21,2.303421266,186.67,184.38
2023,3,3,3,0,0,0,0,0,0,0,0,-6.13,-9.85,-7.99,0,77.12,2.81,62.49,1.03,1.960763557,14.46,14.7
2023,3,23,3,0,0,0,0,0,0,0,0,-7.52,-11.49,-9.5,0.01,75.5,2.44,61.7,0.98,1.86558086,13.82,14.44
2023,3,27,21,0,0,0,0,0,0,0,0,-5.94,-7.32,-6.63,0,96.69,3.6,62.18,1.18,2.246311648,192.28,192.17
2023,4,13,8,1.93,2,2.72,224.75,234.67,29.37,0.55,2.73,3.43,-9.87,-3.22,0,36.88,2.87,62.62,1.37,2.608005896,291.74,291.39
2023,4,18,4,0,0,0,0,0,0,0,0,-1.56,-4.54,-3.05,0,81.25,4.33,62.63,1,1.903653939,5.36,11.58
2023,4,30,3,0,0,0,0,0,0,0,0,-2.82,-3.06,-2.94,0.01,100,5,62.28,1.16,2.208238569,197.58,194.7
2023,5,5,4,0,0,0,0,0,0,0,0,-5.76,-9.98,-7.87,0,74.25,2.81,62.15,0.94,1.789434702,30.39,31.48
2023,3,2,22,0,0,0,0,0,0,0,0,-6.12,-6.92,-6.52,0,100,3.66,62.61,0.92,1.751361624,11.79,13.37
2023,3,3,21,0,0,0,0,0,0,0,0,-5.52,-6.06,-5.79,0,100,3.91,62.66,0.89,1.694252005,22.74,24.83
2023,3,17,20,0,0,0,0,0,0,0,0,-4.24,-4.93,-4.59,0.1,100,4.39,62.31,1.19,2.265348187,210.77,210.02
2023,4,4,2,0,0,0,0,0,0,0,0,-5.24,-4.42,-4.83,0.03,100,4.58,62.04,0.97,1.846544321,210.09,211.01
2023,4,13,6,0.27,0.29,0.63,29.67,31.12,3.65,0.01,0.05,-3.8,-7.84,-5.82,0,75.44,3.36,62.56,0.88,1.675215466,21.99,26.94
2023,4,20,3,0,0,0,0,0,0,0,0,-0.31,-1.45,-0.88,0,94.69,5.68,62.24,1.26,2.398603963,201.8,199.75
2023,5,10,20,0,0,0,0,0,0,0,0,-2.52,-8.68,-5.6,0,62.62,3.11,62.36,1.26,2.398603963,194.73,191.42
2023,3,23,4,0,0,0,0,0,0,0,0,-7.47,-11.96,-9.71,0.01,71.69,2.38,61.7,0.99,1.884617399,15.02,15.45
2023,5,3,6,0.25,0.3,0.94,27.15,32.9,3.27,0.02,0.08,-1.7,-3.49,-2.6,0,90.88,4.82,62.37,1.21,2.303421266,209.7,209.92
2023,5,22,9,1.79,2.77,3.8,223.65,328.42,30.48,0.91,4.7,11.43,-8.98,1.23,0,23.38,3.11,62.62,1.33,2.531859738,344.33,343.94
2023,4,5,21,0,0,0,0,0,0,0,0,-3.92,-4.87,-4.39,0.04,98.56,4.33,62.34,1.11,2.113055872,188.53,189.28
2023,5,22,10,2.12,3.31,4.36,269.65,394.08,36.9,1.26,6.3,12.82,-7.97,2.42,0,23.31,3.42,62.63,1.22,2.322457805,255.87,252.71
2023,3,2,5,0,0,0,0,0,0,0,0,-8.32,-12.68,-10.5,0,72.94,2.2,62.48,0.93,1.770398163,26.35,28.45
2023,3,22,19,0,0,0,0,0,0,0,0,-5.61,-5.77,-5.69,0.05,100,4.15,61.8,1.08,2.055946254,244.18,245.58
2023,4,3,8,1.52,1.75,2.57,176.17,201.88,22.93,0.39,1.95,0.4,-8.05,-3.83,0,54.88,3.48,61.9,1.31,2.49378666,273.43,271.4
2023,4,18,5,0,0,0,0,0,0,0,0,-1.37,-5.1,-3.24,0,76.31,4.15,62.65,1,1.903653939,9.9,13.9
2023,3,4,6,0.03,0.02,0.07,1.92,2.12,0.26,0,0,-6.68,-9.54,-8.11,0,83.62,2.87,62.63,0.94,1.789434702,25.07,26.18
2023,3,23,5,0,0,0,0,0,0,0,0,-7.53,-12.35,-9.94,0.01,69.5,2.26,61.73,1,1.903653939,16.87,17.81
2023,3,23,7,0.81,0.89,1.33,93.05,103.15,11.03,0.08,0.38,-4.35,-10.92,-7.63,0,61.31,2.62,61.83,1.16,2.208238569,18.8,19.69
2023,3,28,6,0.1,0.12,0.34,9.35,12.48,1.26,0,0.02,-8.28,-12.89,-10.59,0,71.44,2.2,62.03,0.87,1.656178927,28.86,32.28
2023,4,6,6,0.24,0.26,0.5,24.8,26.95,2.95,0.01,0.05,-7.84,-12.02,-9.93,0,75.62,2.38,62.31,0.8,1.522923151,30.58,35.11
2023,4,11,7,1.14,1.22,1.69,130.23,141.17,15.81,0.16,0.8,-1.31,-9.42,-5.37,0,54.06,2.93,62.55,1.2,2.284384726,17.02,19.33
2023,4,23,21,0,0,0,0,0,0,0,0,-2.49,-4.61,-3.55,0.23,91.88,4.58,62.36,1.11,2.113055872,263.53,261.19
2023,4,28,22,0,0,0,0,0,0,0,0,-0.87,-2.21,-1.54,0.05,93.94,5.31,62.43,1.19,2.265348187,226.33,226.01
2023,5,4,5,0.02,0.01,0.08,1.15,1.42,0.15,0,0,-2.51,-2.87,-2.69,0.04,100,5.13,62.29,1.09,2.074982793,189.06,183.43
2023,5,13,9,2.66,2.87,3.78,321.88,340.52,43.37,1.2,6.12,8.83,-11.42,-1.29,0,23.69,2.69,62.62,1.23,2.341494345,205.26,207.2
2023,4,24,5,0,0,0,0,0,0,0,0,-5.87,-7.15,-6.51,0.03,96.44,3.6,62.25,0.92,1.751361624,16.28,16.26
2023,5,21,8,1.68,2.14,3.03,205.58,255.62,27.48,0.66,3.38,5.94,-3.88,1.04,0.02,49.88,4.64,62.42,1.23,2.341494345,225.77,224.19
2023,3,10,19,0,0,0,0,0,0,0,0,-4.2,-5.6,-4.9,0,94.31,4.03,62.46,1.14,2.17016549,180.78,179.42
2023,3,12,1,0,0,0,0,0,0,0,0,-3.1,-6.82,-4.95,0,77.5,3.66,62.46,1.05,1.998836636,36.18,36.99
2023,3,12,6,0.03,0.03,0.13,2.77,3.35,0.39,0,0,-4.17,-9.12,-6.65,0,69.88,2.99,62.46,0.93,1.770398163,38.21,37.45
2023,3,15,19,0,0,0,0,0,0,0,0,-4.19,-5.3,-4.74,0.04,97.38,4.21,62.14,1.14,2.17016549,232.82,233.19
2023,4,23,0,0,0,0,0,0,0,0,0,-4.39,-5.62,-5.01,0.1,95.81,4.09,62.14,1.15,2.18920203,198.19,197.89
2023,3,22,0,0,0,0,0,0,0,0,0,-7.89,-7.52,-7.7,0.02,100,3.66,61.92,1.06,2.017873175,216.62,215.94
2023,5,7,0,0,0,0,0,0,0,0,0,-1.1,-1.92,-1.5,0,96.94,5.43,62.27,1.16,2.208238569,199.65,198.07
2023,5,13,3,0,0,0,0,0,0,0,0,-0.52,-8.02,-4.27,0,58.06,3.42,62.5,0.94,1.789434702,26.14,25.79
2023,5,13,7,1.25,1.33,2.07,141.35,152.35,17.24,0.23,1.15,4.39,-12.67,-4.14,0,29,2.44,62.57,1.24,2.360530884,44.24,43.76
2023,3,30,6,0.11,0.12,0.38,10.4,12.48,1.38,0.01,0.02,-7.3,-10.6,-8.95,0,80.56,2.69,62.18,0.84,1.599069309,14.04,18.71
2023,4,11,6,0.31,0.32,0.6,33.17,34.98,3.78,0.01,0.05,-5.22,-8.7,-6.96,0,79.62,3.11,62.52,0.74,1.408703915,18.43,24.47
2023,5,22,2,0,0,0,0,0,0,0,0,-0.1,-2.3,-1.2,0,85.94,5.19,62.51,0.92,1.751361624,7.31,6.44
2023,5,28,20,0,0,0,0,0,0,0,0,2.87,2.84,2.86,0.06,100,7.69,62.56,0.97,1.846544321,228.6,228.1
2023,3,23,2,0,0,0,0,0,0,0,0,-7.38,-10.92,-9.15,0,79.12,2.62,61.73,0.92,1.751361624,8.27,10.04
2023,4,19,7,1.08,1.16,1.82,121.5,131.9,14.73,0.17,0.85,2.18,-7.32,-2.57,0,48.75,3.48,62.5,1.2,2.284384726,356.63,0
2023,3,6,8,1.48,1.49,2.04,171.23,174.67,20.84,0.32,1.58,-1.52,-14.3,-7.91,0,36,1.95,62.51,1.23,2.341494345,226.28,226.26
2023,3,9,7,0.4,0.39,1.05,40.42,40.75,5.03,0.03,0.15,-4.96,-10.55,-7.76,0,66.88,2.69,62.46,1.07,2.036909714,60.26,58.37
2023,4,19,6,0.33,0.34,0.75,35.02,36.33,4.33,0.02,0.08,-1.92,-7.18,-4.56,0,67.94,3.54,62.48,0.79,1.503886612,356.04,12.01
2023,5,3,1,0,0,0,0,0,0,0,0,-2.59,-3.77,-3.18,0,95.44,4.7,62.38,1.15,2.18920203,233.29,235.15
